epoch,chunk_size,training_seed,train_total,train_phase_family_accuracy,combined_val_total,combined_val_xyz_mae,combined_val_gripper_accuracy,combined_val_phase_accuracy,combined_val_phase_family_accuracy,combined_val_grounding_cm,combined_val_target_selection_accuracy,clean_val_total,clean_val_xyz_mae,clean_val_gripper_accuracy,clean_val_phase_accuracy,clean_val_phase_family_accuracy,clean_val_lift_transition_joint_accuracy,clean_val_grounding_cm,clean_val_target_selection_accuracy,initial_clean_total,initial_clean_grounding_cm,initial_clean_target_selection_accuracy,initial_clean_phase_family_accuracy,selection_score,main_lr,vision_lr,best_selection_score,clean_pick_A_first_action_mae,clean_pick_A_grounding_cm,clean_pick_B_first_action_mae,clean_pick_B_grounding_cm,clean_pick_C_first_action_mae,clean_pick_C_grounding_cm,clean_push_A_first_action_mae,clean_push_A_grounding_cm,clean_push_B_first_action_mae,clean_push_B_grounding_cm,clean_push_C_first_action_mae,clean_push_C_grounding_cm
11,1,20261201,0.18844466477425562,1.0,0.2525080699611593,0.026665201214038665,0.9890046296296297,0.9508101851851852,0.9966435185185185,0.9734784042393719,1.0,0.22908813622262741,0.022765449450040855,0.9878472222222222,0.9611111111111111,0.9960069444444445,0.9833333333333333,0.9171991497278214,1.0,0.6981192353816159,0.8423948256315383,1.0,0.9557522123893806,0.3349203361759847,1.5437312746024534e-05,3.859328186506133e-07,0.3203238348180434,0.015877766396927957,1.0485278675953547,0.011308754520723597,0.8135586195935806,0.011805901660894354,0.8669790320098401,0.01793002697522752,1.0034306629250447,0.022454647650010883,0.6978829826538762,0.017823238187702373,1.072815730671088
12,1,20261201,0.1864586164786791,1.0,0.25552505500338696,0.02612813078901834,0.9899305555555555,0.9479166666666666,0.9962962962962963,1.0091085796002988,1.0,0.2275177988327212,0.022680773410118288,0.9899305555555555,0.9572916666666667,0.9958333333333333,0.9833333333333333,0.9547921154234145,1.0,0.6690080047181223,0.9070701129668581,1.0,0.9557522123893806,0.32921801686100116,1.4480366456396193e-05,3.620091614099048e-07,0.3203238348180434,0.015398606599774212,1.0792933123807111,0.011700198731462781,0.8778010960668325,0.01187361838722912,0.8869589724888404,0.01697622746966469,1.0996083397418261,0.0220274016338711,0.7444678147633871,0.01739397651787537,1.0406231593340636
13,1,20261201,0.18346585458558468,1.0,0.2529443664131341,0.026112331460333534,0.9909722222222223,0.9483796296296296,0.9957175925925926,0.846970463682104,1.0,0.2301936775445938,0.022692062503968675,0.990625,0.9581597222222222,0.9947916666666666,0.9833333333333333,0.7983709573745728,1.0,0.7114789334282411,0.7151585891183498,1.0,0.9557522123893806,0.3382759353818854,1.347022085406288e-05,3.36755521351572e-07,0.3203238348180434,0.016393080445899006,0.9023696771512429,0.01233018893787327,0.7751563747723897,0.012498833095499625,0.7605100732296706,0.017123547008183474,0.8422545399516821,0.019821061399610092,0.671940607080857,0.018589142471319063,0.8379944825544954
14,1,20261201,0.1817912748704354,1.0,0.24651263306538265,0.025180359315817004,0.9909722222222223,0.9524305555555556,0.9965277777777778,0.8096029940578673,1.0,0.22279655312498411,0.021581504504299825,0.9909722222222223,0.9609375,0.9956597222222222,0.9833333333333333,0.7494731711016761,1.0,0.6820207263252377,0.680078454249728,1.0,0.9557522123893806,0.3267562117471544,1.2419579106074066e-05,3.1048947765185165e-07,0.3203238348180434,0.014656018359043324,0.8465374160557986,0.01076975636727487,0.7311627473061283,0.011480350813750798,0.779317793995142,0.01671962795080617,0.7569255892187357,0.021531716796259086,0.6089243960256377,0.016721181912968557,0.7739710895965497
15,1,20261201,0.17956243868555047,1.0,0.2510912328958511,0.025464066778551096,0.9917824074074074,0.9513888888888888,0.9969907407407408,0.8326525716869919,1.0,0.22249211532374222,0.021624271033538714,0.9914930555555556,0.9604166666666667,0.9963541666666667,0.9833333333333333,0.7874870893028048,1.0,0.6833370789489915,0.7531292000703053,1.0,0.9557522123893806,0.3282408433204248,1.1341653642007254e-05,2.835413410501813e-07,0.3203238348180434,0.014272243272474346,0.8254127350946268,0.011279378367665535,0.7766229639450709,0.011633531468881604,0.8135850361858805,0.016156534577021375,0.8022118080407381,0.021987296386699502,0.6705503177518646,0.01644430575349058,0.8365396730601787
16,1,20261201,0.17742796146517825,1.0,0.24605392005156587,0.02507664222891132,0.9871527777777778,0.9527777777777777,0.9971064814814815,0.8596722845677977,1.0,0.21961503041287264,0.02162722418239961,0.9868055555555556,0.9619791666666667,0.9963541666666667,1.0,0.8103757447666592,1.0,0.6898592440164195,0.7313724207667123,1.0,0.9557522123893806,0.32159554002519,1.025e-05,2.5625e-07,0.3203238348180434,0.015419867359256993,0.8487549449006716,0.01135316775374425,0.8085464867452781,0.011895328738804285,0.8126409582793712,0.016002595932999006,0.8356198854744434,0.02040672241904152,0.6637410011452933,0.01660911485281152,0.8929511888573567
17,1,20261201,0.1750758236895005,1.0,0.2405726497096044,0.024103415450426165,0.991550925925926,0.955787037037037,0.9971064814814815,0.8871510357768447,1.0,0.2155083119455311,0.020968767716031934,0.9918402777777777,0.9652777777777778,0.9963541666666667,0.9833333333333333,0.8350760857264201,1.0,0.6696086591851395,0.705971744735684,1.0,0.9557522123893806,0.31884768272267483,9.15834635799275e-06,2.289586589498187e-07,0.31884768272267483,0.014122750136690836,0.9082438882440329,0.010451440442314682,0.7624049037694931,0.011109373067544464,0.8244529909143845,0.016339616857779522,0.8996061651657025,0.02123762616344417,0.7110100990782181,0.01649391935109937,0.9047384783625603
18,1,20261201,0.1726602335822665,1.0,0.24809795844334143,0.024653067039670767,0.9912037037037037,0.9530092592592593,0.9969907407407408,0.8121122979455524,1.0,0.21962996994455655,0.02135246023277028,0.990625,0.9618055555555556,0.9963541666666667,0.9833333333333333,0.7641179940766758,1.0,0.6639786904628298,0.6772788177549312,1.0,0.9557522123893806,0.32204011059784665,8.080420893925936e-06,2.020105223481484e-07,0.31884768272267483,0.014592965523479506,0.8026470003649593,0.01057366037372655,0.7298646858582895,0.01111609114644428,0.7829984496037166,0.016905211148938785,0.7795100069294373,0.020455210419216503,0.6339401228974263,0.016505171108292416,0.8557477307195465
19,1,20261201,0.17138383054795364,1.0,0.24613722325475126,0.02405658102663303,0.9881944444444445,0.9534722222222223,0.9965277777777778,0.8681877215703329,1.0,0.21982090241379207,0.020850888029154805,0.9871527777777778,0.9618055555555556,0.9960069444444445,1.0,0.8153315269284778,1.0,0.6792544222774759,0.7395354746717268,1.0,0.9557522123893806,0.3196025026388166,7.029779145937124e-06,1.757444786484281e-07,0.31884768272267483,0.014588296165068943,0.8532687794417143,0.010791950249889245,0.7699646597107251,0.011454254341272948,0.8315371330827475,0.015962378030720478,0.8138747063775857,0.02038686510253077,0.6976117613414924,0.01646758460556157,0.9257321196297804
20,1,20261201,0.1697074233373213,1.0,0.242240338055072,0.02343204498153042,0.9922453703703704,0.9576388888888889,0.9971064814814815,0.8116334250679722,1.0,0.2146794172624747,0.020052871074424022,0.9921875,0.9670138888888888,0.9963541666666667,1.0,0.7689969095918867,1.0,0.6783245480166072,0.7010771347358163,1.0,0.9557522123893806,0.3156767196510804,6.01963354360381e-06,1.5049083859009523e-07,0.3156767196510804,0.014095565723255276,0.7952290794501702,0.010794656853734826,0.7470570163180431,0.011169616865421025,0.790275239944458,0.015449886441153164,0.7771230511367321,0.018958806021449465,0.6477851978813608,0.01608068657903156,0.8565118481094639
21,1,20261201,0.1683014831557456,1.0,0.24445669303337733,0.023456915457629495,0.9922453703703704,0.9552083333333333,0.9967592592592592,0.8278583505639323,1.0,0.21567697007622982,0.01990817020026346,0.9920138888888889,0.9640625,0.9961805555555555,1.0,0.7728376224637031,1.0,0.6783766808499277,0.6778163720021205,1.0,0.9557522123893806,0.3168508291181137,5.06268725397547e-06,1.2656718134938674e-07,0.3156767196510804,0.014195121091324836,0.8730777745445569,0.010257935298917194,0.6930604303876559,0.011320087416485573,0.8198911928882201,0.015163624173146673,0.7829493024696906,0.01992555086617358,0.6308436369523406,0.015420397171207393,0.8372034021963676
22,1,20261201,0.1664364845569556,1.0,0.24238987341523172,0.02364710627330674,0.9920138888888889,0.9584490740740741,0.996875,0.8438155193019796,1.0,0.2139278169721365,0.02025129711255431,0.9920138888888889,0.9680555555555556,0.9961805555555555,1.0,0.7935039864646064,1.0,0.6797692356383906,0.6910719992840184,1.0,0.9557522123893806,0.31563471763831585,4.170974431877349e-06,1.0427436079693371e-07,0.31563471763831585,0.014409788798851271,0.8436389757941166,0.010736191084530826,0.7382230035960674,0.011284875957062467,0.8386828888207674,0.01542268407647498,0.798484742641449,0.019520922146815185,0.6301113630955418,0.015417459139522785,0.9118829141060512
23,1,20261201,0.16479351700076628,1.0,0.24442210528585645,0.023640041048121122,0.9917824074074074,0.9548611111111112,0.996875,0.8320401911382322,1.0,0.21617628037929534,0.01991986430560549,0.9914930555555556,0.9647569444444445,0.9961805555555555,1.0,0.780364665057924,1.0,0.6842289291388166,0.6787725913841113,1.0,0.9557522123893806,0.31826055760316796,3.3557088834311623e-06,8.389272208577905e-08,0.31563471763831585,0.013935407352012893,0.8510510560125113,0.009908558985140795,0.7124293902888894,0.010826004799067352,0.7935845650732517,0.01529224198893644,0.8284245599061251,0.020581268748113266,0.6629161645968755,0.015452847041888162,0.8337822807331879
24,1,20261201,0.16363989926564196,1.0,0.2388070054076336,0.022868646431231387,0.991550925925926,0.9574074074074074,0.9969907407407408,0.8075130176764947,1.0,0.21001518935792976,0.019264297779752977,0.990625,0.9664930555555555,0.9963541666666667,1.0,0.7545134279463026,1.0,0.6671324071630967,0.6621119733405324,1.0,0.9557522123893806,0.3100761777338743,2.6271430459367096e-06,6.567857614841773e-08,0.3100761777338743,0.013713461036483446,0.8305512386063735,0.010478677583159879,0.7141535621757309,0.010862000207028662,0.790212607756257,0.014830407676830267,0.7874001528446873,0.01914277613783876,0.6076471382131179,0.014511787039615835,0.7971158839762211
25,1,20261201,0.16246283110489862,1.0,0.2418608354197608,0.022591806479074338,0.9916666666666667,0.9586805555555555,0.9967592592592592,0.8267726688473312,1.0,0.21353713638252683,0.01906853886321187,0.9920138888888889,0.9680555555555556,0.9960069444444445,1.0,0.7751010590129428,1.0,0.6728830392909261,0.672969140310203,1.0,0.9557522123893806,0.31390342667537685,1.99443905752423e-06,4.986097643810574e-08,0.3100761777338743,0.013603291949645305,0.8340061222513516,0.010347753877673919,0.7270924571280678,0.01081604128703475,0.7821659202377002,0.014429006112429003,0.8119069044788678,0.01915822771261446,0.6403854173918565,0.014570431407385816,0.8550495266914367
26,1,20261201,0.16153396022143876,1.0,0.24184226059803257,0.022639096699034175,0.991550925925926,0.9578703703703704,0.9967592592592592,0.8370686339007484,1.0,0.21213475221561062,0.019092401939754686,0.9916666666666667,0.9670138888888888,0.9960069444444445,1.0,0.7852322787046433,1.0,0.6820115684408002,0.6921447035485664,1.0,0.9557522123893806,0.31502236797537514,1.4655535379514144e-06,3.6638838448785355e-08,0.3100761777338743,0.014001992637834823,0.8460977411518494,0.010344533290481194,0.7271107190599044,0.010960495262406767,0.8055764657755693,0.014442090488349399,0.8170322533076008,0.018607008170026043,0.6480997931212187,0.014476527778121332,0.8674766932924588
27,1,20261201,0.1604330585571006,1.0,0.24035174562423317,0.022851729370584644,0.9920138888888889,0.9570601851851852,0.9969907407407408,0.8359700564984922,1.0,0.21188539643254545,0.01931411298509273,0.9921875,0.9659722222222222,0.9963541666666667,1.0,0.7851175046629376,1.0,0.6734147861731791,0.6820720075506025,1.0,0.9557522123893806,0.3127311791381785,1.0471375294934161e-06,2.61784382373354e-08,0.3100761777338743,0.013756804977310822,0.8468775416413943,0.010248774880892597,0.7098065709074338,0.010905499625368974,0.810803746804595,0.014616395678604021,0.8191860682641466,0.0194893403017583,0.6512480518470208,0.014592197840102017,0.8727830475817124
28,1,20261201,0.15976120654700532,1.0,0.24278354377106384,0.022883565989495428,0.9920138888888889,0.9578703703703704,0.996875,0.8130102296670277,1.0,0.21386953832374678,0.019450032760182187,0.9921875,0.9664930555555555,0.9961805555555555,1.0,0.7630121616853608,1.0,0.6743015010008769,0.6603825936275246,1.0,0.9557522123893806,0.3146301324933679,7.444528562272198e-07,1.861132140568049e-08,0.3100761777338743,0.014102484466275201,0.8302823136250178,0.010614945078850723,0.7132698093851407,0.011015137336410892,0.7758498176932335,0.014921535237226636,0.7984472767760357,0.018776644374399135,0.6299837333460648,0.01467472828226164,0.8302400551736355
29,1,20261201,0.1590116766721217,1.0,0.2401517919920109,0.022707816846323788,0.9920138888888889,0.9583333333333334,0.9969907407407408,0.8232606801721785,1.0,0.21106211100187566,0.01918486679593722,0.9918402777777777,0.9678819444444444,0.9963541666666667,1.0,0.7723620858457353,1.0,0.6749749308930034,0.6728500412628714,1.0,0.9557522123893806,0.3125715792771418,5.613059535408847e-07,1.4032648838522113e-08,0.3100761777338743,0.013764884245271483,0.8440732364853223,0.01021820969763212,0.7142818158492446,0.010959484248693722,0.7895157768080632,0.014940392235682035,0.8193337187791864,0.019204370520310477,0.6278178485731284,0.014260596219295015,0.8391501307487488
30,1,20261201,0.15924027008004488,1.0,0.24010032150480481,0.02271324788323707,0.9923611111111111,0.9581018518518518,0.9969907407407408,0.8363246300706157,1.0,0.21124269428352516,0.01927804659224219,0.9921875,0.9675347222222223,0.9963541666666667,1.0,0.7853778031137254,1.0,0.6755557913432079,0.6876034130037358,1.0,0.9557522123893806,0.31276260186184557,5e-07,1.2499999999999998e-08,0.3100761777338743,0.013753906779068832,0.8484701454639435,0.010281901695998385,0.7191559889664253,0.011085828704138597,0.7984757588555416,0.014955355902202427,0.8116367553671201,0.019066142830221604,0.6505327296753725,0.014456430997233838,0.88399546717604
