epoch,chunk_size,training_seed,train_total,train_phase_family_accuracy,combined_val_total,combined_val_xyz_mae,combined_val_gripper_accuracy,combined_val_phase_accuracy,combined_val_phase_family_accuracy,combined_val_grounding_cm,combined_val_target_selection_accuracy,clean_val_total,clean_val_xyz_mae,clean_val_gripper_accuracy,clean_val_phase_accuracy,clean_val_phase_family_accuracy,clean_val_lift_transition_joint_accuracy,clean_val_grounding_cm,clean_val_target_selection_accuracy,initial_clean_total,initial_clean_grounding_cm,initial_clean_target_selection_accuracy,initial_clean_phase_family_accuracy,selection_score,main_lr,vision_lr,best_selection_score,clean_pick_A_first_action_mae,clean_pick_A_grounding_cm,clean_pick_B_first_action_mae,clean_pick_B_grounding_cm,clean_pick_C_first_action_mae,clean_pick_C_grounding_cm,clean_push_A_first_action_mae,clean_push_A_grounding_cm,clean_push_B_first_action_mae,clean_push_B_grounding_cm,clean_push_C_first_action_mae,clean_push_C_grounding_cm
20,10,20261201,0.17627242202353147,1.0,0.24675436480729668,0.02026491705155759,0.9937085182578476,0.9689485410849253,0.9950729721122318,0.8508489443196191,1.0,0.22440403459800615,0.01674770897047387,0.9930916339159012,0.9748952209949493,0.9944689194361369,0.9833333333333333,0.7994538125064637,1.0,0.7389585977107023,0.7106554181174894,1.0,0.9557522123893806,0.33902004628333254,6.01963354360381e-06,1.5049083859009523e-07,0.33902004628333254,0.014450876363359082,0.8333409048616887,0.010407794875209219,0.7746577151119709,0.011379554335144348,0.7908275244136651,0.01619647446786985,0.8707660436630249,0.020264011992063995,0.6736102404693762,0.01493355687901688,0.8535204466432333
21,10,20261201,0.17546721991255051,1.0,0.25017777513022776,0.020388235927869876,0.9928046217671147,0.9679739029319198,0.994048629866706,0.7980418671060492,1.0,0.23006353477636973,0.016860233526676892,0.9923184464375178,0.9732201463646359,0.9932346906926897,0.9833333333333333,0.7463021768463982,1.0,0.748116805622008,0.6527904425047141,1.0,0.9557522123893806,0.3447084610516548,5.06268725397547e-06,1.2656718134938674e-07,0.33902004628333254,0.014425706332743479,0.8344115449736516,0.010690163237935242,0.6988155659288168,0.01127417787987118,0.7760182658831278,0.0149436386108088,0.7943177803109089,0.018402895024822404,0.6059054443612695,0.015477821366706243,0.7683444538464149
22,10,20261201,0.1740184100655218,1.0,0.24619255623331776,0.02001357270680644,0.9931684840608526,0.9692894807568303,0.9945144152199781,0.8527418264636287,1.0,0.2247459452599287,0.016597990251870618,0.9927636328670714,0.9752002987596724,0.9938718229532242,0.9833333333333333,0.797564865814315,1.0,0.737860493955359,0.6860201406267892,1.0,0.9557522123893806,0.33880283829103147,4.170974431877349e-06,1.0427436079693371e-07,0.33880283829103147,0.01409423389316847,0.9224747603138288,0.010719295341793137,0.7351896958425641,0.01113985202294619,0.7842639906952779,0.015975171263562515,0.835827053586642,0.019976359747427827,0.625456157202522,0.014589273758853475,0.8821775077531735
23,10,20261201,0.17288720287486084,1.0,0.24799606303373972,0.01978282583360043,0.9935251163111792,0.9697522823457365,0.9951088220984847,0.8069588820139567,1.0,0.22691860525972313,0.01640257364811583,0.992944507797559,0.9751769102281994,0.9943830880853864,0.9833333333333333,0.7591931771900918,1.0,0.7444404626050881,0.6648051490825889,1.0,0.9557522123893806,0.34174621406100114,3.3557088834311623e-06,8.389272208577905e-08,0.33880283829103147,0.013882136433191286,0.8199843772997458,0.010422700953980287,0.7255864812682072,0.010653436246017615,0.7750335112214088,0.015126939123729245,0.7816174805164338,0.019273207877995448,0.6202324513966838,0.014960898524926354,0.8327047747870286
24,10,20261201,0.17197820503368147,1.0,0.24716390145045739,0.019838797145833573,0.9932109744460494,0.9689432197146945,0.9945387418623324,0.8164813240369161,1.0,0.22615110216041406,0.01644095485357361,0.9926411317454444,0.9746141009860568,0.9938197397523456,0.9833333333333333,0.7717481545276113,1.0,0.7541081305362481,0.6813267954682882,1.0,0.9557522123893806,0.3430463476225939,2.6271430459367096e-06,6.567857614841773e-08,0.33880283829103147,0.01436108523242486,0.8155645905062556,0.010242616986700644,0.7331801020850738,0.011429078560710574,0.7896206295738618,0.01543730171979405,0.8088291607797146,0.01888198608842989,0.6265276917566855,0.01451124429780369,0.8567667227238417
25,10,20261201,0.17145837261858915,1.0,0.2476276381700127,0.019708511714513103,0.9933775561827201,0.9693526508631529,0.994778652102859,0.7967349682693128,1.0,0.2256605281598038,0.016204816356508268,0.9927636338604822,0.9749930096997155,0.993979886174202,0.9833333333333333,0.7496042450269064,1.0,0.7448109144394377,0.6394049604382135,1.0,0.9557522123893806,0.3410807384187933,1.99443905752423e-06,4.986097643810574e-08,0.33880283829103147,0.01394179804289403,0.8282344775274396,0.010424304066691547,0.7016899873812993,0.011178274208214134,0.765239562590917,0.015344025875674561,0.7865065526217222,0.018676709137313688,0.6094411774228017,0.014927479450125247,0.8065136807660261
26,10,20261201,0.1704638534018563,1.0,0.2476377336791268,0.019787894141066957,0.9933621474990139,0.9692103657457564,0.9947618274777024,0.816415595235648,1.0,0.22518381546768879,0.01624015405929337,0.9926474210288789,0.9752644426292844,0.9940840525759591,0.9833333333333333,0.7669741559359763,1.0,0.7441286391916528,0.6653564345520154,1.0,0.9557522123893806,0.340708955675913,1.4655535379514144e-06,3.6638838448785355e-08,0.33880283829103147,0.013958933302395357,0.8432095823188622,0.010440468746431482,0.7142299879342318,0.011308527903747746,0.7809466247757276,0.015523994446266443,0.7916457489132881,0.019733832351630554,0.6228898830711842,0.014677987944257136,0.8489230912178755
27,10,20261201,0.17001227404818767,1.0,0.24637754435340564,0.01965644970294778,0.993613126984349,0.9698359237776862,0.995002896255917,0.7910407189969664,1.0,0.22516028881072997,0.016250964098920424,0.9929218312104543,0.9753455741537942,0.9942248894108666,0.9833333333333333,0.7398754821883308,1.0,0.7421605910083889,0.6295770828702808,1.0,0.9557522123893806,0.33992552591306446,1.0471375294934161e-06,2.61784382373354e-08,0.33880283829103147,0.013865023021935485,0.816646990676721,0.010279980926619222,0.6970309580365817,0.01127175726966622,0.7604972708970308,0.015454571245936678,0.7478918746113777,0.018992981584354616,0.6164720485607783,0.015208323647190507,0.8007137638827165
28,10,20261201,0.1695407889265981,1.0,0.2470677878845621,0.019673001395400475,0.9936696730278156,0.969669148657057,0.9949208383206968,0.8029773544382166,1.0,0.2254522127409776,0.016250205603945585,0.9929893278413349,0.9751625276274152,0.9940666920608945,0.9833333333333333,0.7533365590704812,1.0,0.7427122587651278,0.6440361833150408,1.0,0.9557522123893806,0.340388894488883,7.444528562272198e-07,1.861132140568049e-08,0.33880283829103147,0.014088845537238133,0.8198309461275737,0.010780520569339085,0.7058342305322488,0.011009315404226071,0.7655390251427889,0.015410638705361634,0.7943042955050866,0.01905066884937696,0.6271155580878258,0.014829624283205096,0.8073952736953894
29,10,20261201,0.16958397021517158,1.0,0.2461292918909479,0.01966795012941239,0.9936270100099069,0.9698976735273998,0.995074685856148,0.8137709284270251,1.0,0.22416596284343138,0.016270992302128837,0.9929411407974031,0.975502030717002,0.9942943341202206,0.9833333333333333,0.765857550005118,1.0,0.7420479882079943,0.6636051947036675,1.0,0.9557522123893806,0.33933136663059893,5.613059535408847e-07,1.4032648838522113e-08,0.33880283829103147,0.014040593540024323,0.8336084297547738,0.010578770596960869,0.7153234797219435,0.011042035212934327,0.776464049021403,0.015453842994368945,0.8100622189541657,0.018776344938669354,0.6255855831007163,0.014771932567236945,0.8341015553722779
30,10,20261201,0.16903148745704027,1.0,0.24623915707623517,0.01959313190438681,0.9937209422941561,0.9698353948416534,0.9950864866927818,0.8106120982655772,1.0,0.22433755811717776,0.01618074182058788,0.9930800295538372,0.9753348681661818,0.9943300306797027,0.9833333333333333,0.7624773091740078,1.0,0.7404531971015761,0.6638820261026905,1.0,0.9557522123893806,0.3391311656017747,5e-07,1.2499999999999998e-08,0.33880283829103147,0.014038605469977483,0.8273286640644073,0.010507308034963596,0.7186637862275044,0.011025591340148822,0.7695416690160831,0.01516515226297391,0.7977382227778435,0.01898008770464609,0.6290549693008264,0.014874163244773324,0.8325365373243888
